,index,clean,topic_number,lda_score,topic_top_words
1550,1550,creating jobs through opening new markets is a major priority for me and my house colleagues numberjobs httptcoxzknumberuconumberrk,1,0.5499638319015503,great that time obamacare number today health student american find
1551,1551,rt if you agree on equalpayday letûªs make sure that americaûªs hardworking women get the equal pay they deserve httptcoikwsloynumberbj,1,0.8713935613632202,great that time obamacare number today health student american find
1552,1552,wsj features vanderbiltowen prof palacios income share agreements my bill creates a legal framework for isas httptcotyvfenumberdnnumber,3,0.7749522924423218,number that today obamacare obama join right school president your
1553,1553,the us has lost over numbermanufacturing plants since detroit,4,0.5499703288078308,work today they that number great would congress back must
1554,1554,the degrees received today symbolize your willingness amp responsibility of leading us into the future yorkcollegecuny httptconumberhfjsadbpa,6,0.6999061703681946,your care american today access best read health that give
1555,1555,new bipartisan agreement to renewui lets see what excuses not to act the gop will come up with this time httptconumberkhzdxhjth,9,0.8199630975723267,great forward number make today read your state take that
1556,1556,pausing to honor those at tiananmen who stood up for human rights and democracy in china httptcordrkwhnumbernhj httptcotvnumberncieloa,3,0.7749680280685425,number that today obamacare obama join right school president your
1557,1557,this country offered you a basic bargain that your hard work wld be rewarded w fair wages and benefits bo abetterbargain raisethewage,7,0.8999731540679932,number that last health help your america today first would
1558,1558,look what city showed up on jeopardy tonight youngstown ohio trebek httptconnumberiusnumbersdnumber,8,0.6999623775482178,today help president great good obama live health work research
1559,1559,the breaking the rules by changing the rules talking point youve been hearing is false httptcofnumberygmeulnumberz,2,0.5499787926673889,bill today week congress number country plan that news border
1560,1560,profjonathan house voted to replace twice w no movement from potus or senate a lack of action is not an acceptable response,9,0.7749919295310974,great forward number make today read your state take that
1561,1561,kelly its going to mean higher premiums and higher costs rateshock httptcobnumberedvjumnumberp,3,0.7749767303466797,number that today obamacare obama join right school president your
1562,1562,so great to meet all the wonderful women leading coops as managers and ceos in regions numberampnumber httptcoqeumhllnumberuc,5,0.6999304294586182,time week today that staff state meet community visit year
1563,1563,its time to help familiessucceed by modernizing our workplace policies  õ httptcoeiiwatnumberjwh httptcomvbdlanumberxnumberj,5,0.6999179720878601,time week today that staff state meet community visit year
1564,1564,we came together ago w a commitment to our moms sisters daughters friends that violence has no place in a relationship,7,0.5386366248130798,number that last health help your america today first would
1565,1565,prayers for the navy yard victims their families and for first responders who rushed to protect those in danger and work to secure the area,0,0.6200835704803467,watch support your number town talk thank check that protect
1566,1566,happy birthday rosa parks from the bottom of my heart to the precious memory of your soul thank you for standing up by sitting down,6,0.774969220161438,your care american today access best read health that give
1567,1567,indiana ranked in the top of the state business tax climate indexhttptcokcqnumberkaijxreconomy jobs indiana,6,0.7749367356300354,your care american today access best read health that give
1568,1568,pleased to join unitedwayatl at myyplatlanta luncheon will be spking ab leadership prof devel amp public service httptcotqvvmlmccj,3,0.7749834060668945,number that today obamacare obama join right school president your
1569,1569,stolen valor act clears senate via militarydotcom httptcohvxnumberiycnumberxnumber,0,0.10000000149011612,watch support your number town talk thank check that protect
1570,1570,heading to senate floor w sendeanheller to try to advance bipartisan renewui help for job seekers watch live httptcongyhwbgyec,0,0.8499801754951477,watch support your number town talk thank check that protect
